STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,DUP,ANALY_DATE,NIR_N,NIR_PAFNN,NIR_NPE,NIR_LIGNIN,NIR_WSCARB,NIR_TANNIN,LAB,COMMENT
TD023,2,"LIDET_AND",P,1,"DRGL",L,15000,2,1999-10-08,2.780,2.982,5.250,52.440,2.350,2.360,OSU,
TD023,2,"LIDET_AND",4,1,"DRGL",L,4997,1,2002-02-14,2.990,3.143,,,,,OSU,
TD023,2,"LIDET_AND",1,1,"DRGL",L,5000,1,2002-02-14,2.940,3.158,,,,,OSU,
TD023,2,"LIDET_AND",2,1,"DRGL",L,4999,1,2002-02-14,3.020,3.248,,,,,OSU,
TD023,2,"LIDET_AND",P,1,"DRGL",L,15000,1,2002-02-14,3.090,3.289,,,,,OSU,
TD023,2,"LIDET_AND",3,2,"DRGL",L,4994,2,1999-10-08,3.100,3.284,1.380,47.350,2.200,2.390,OSU,
TD023,2,"LIDET_AND",2,2,"DRGL",L,4995,2,1999-10-08,3.070,3.293,3.910,48.500,2.060,1.790,OSU,
TD023,2,"LIDET_AND",3,2,"DRGL",L,4994,1,2002-02-14,3.150,3.373,,,,,OSU,
TD023,2,"LIDET_AND",P,2,"DRGL",L,14996,2,1999-10-08,3.130,3.432,1.540,49.370,2.070,1.650,OSU,
TD023,2,"LIDET_AND",P,2,"DRGL",L,14996,1,2002-02-14,3.190,3.473,,,,,OSU,
TD023,2,"LIDET_AND",2,2,"DRGL",L,4995,1,2002-02-14,3.260,3.522,,,,,OSU,
TD023,2,"LIDET_AND",1,2,"DRGL",L,4996,2,1999-10-08,2.810,3.688,6.890,56.650,0.580,0.740,OSU,
TD023,2,"LIDET_AND",4,2,"DRGL",L,4993,2,1999-10-08,3.620,3.707,1.420,50.560,2.090,1.650,OSU,
TD023,2,"LIDET_AND",1,2,"DRGL",L,4996,1,2002-02-14,2.890,3.755,,,,,OSU,
TD023,2,"LIDET_AND",4,2,"DRGL",L,4993,1,2002-02-14,3.740,3.972,,,,,OSU,
TD023,2,"LIDET_AND",2,3,"DRGL",L,4991,2,1999-10-08,2.650,2.825,3.330,48.510,3.140,1.700,OSU,
TD023,2,"LIDET_AND",2,3,"DRGL",L,4991,1,2002-02-14,2.840,3.131,,,,,OSU,
TD023,2,"LIDET_AND",P,3,"DRGL",L,14992,2,1999-10-08,2.980,3.148,2.060,49.910,3.060,1.880,OSU,
TD023,2,"LIDET_AND",4,3,"DRGL",L,4989,2,1999-10-08,3.230,3.424,2.350,48.310,2.330,1.170,OSU,
TD023,2,"LIDET_AND",P,3,"DRGL",L,14992,1,2002-02-14,3.220,3.541,,,,,OSU,
TD023,2,"LIDET_AND",4,3,"DRGL",L,4989,1,2002-02-14,3.280,3.635,,,,,OSU,
TD023,2,"LIDET_AND",3,3,"DRGL",L,4990,,2003-01-13,3.240,3.801,,,,,OSU,
TD023,2,"LIDET_AND",3,3,"DRGL",L,4990,,2003-01-13,3.310,3.883,,,,,OSU,
TD023,2,"LIDET_AND",1,3,"DRGL",L,4992,,2003-01-13,3.530,3.954,,,,,OSU,
TD023,2,"LIDET_AND",1,3,"DRGL",L,4992,,2003-01-13,3.600,4.033,,,,,OSU,
TD023,2,"LIDET_AND",2,4,"DRGL",L,4987,2,1999-10-08,2.730,2.948,2.720,47.760,2.360,1.620,OSU,
TD023,2,"LIDET_AND",P,4,"DRGL",L,14988,2,1999-10-08,2.980,3.178,1.710,48.450,2.440,1.290,OSU,
TD023,2,"LIDET_AND",1,4,"DRGL",L,4988,2,1999-10-08,3.020,3.231,1.920,48.460,2.040,1.070,OSU,
TD023,2,"LIDET_AND",3,4,"DRGL",L,4986,2,1999-10-08,3.100,3.290,2.280,46.200,2.450,2.040,OSU,
TD023,2,"LIDET_AND",4,4,"DRGL",L,4985,2,1999-10-08,3.140,3.302,1.440,50.480,2.000,1.410,OSU,
TD023,2,"LIDET_AND",2,4,"DRGL",L,4987,1,2002-02-14,3.060,3.543,,,,,OSU,
TD023,2,"LIDET_AND",P,4,"DRGL",L,14988,1,2002-02-14,3.280,3.606,,,,,OSU,
TD023,2,"LIDET_AND",1,4,"DRGL",L,4988,1,2002-02-14,3.210,3.657,,,,,OSU,
TD023,2,"LIDET_AND",3,4,"DRGL",L,4986,1,2002-02-14,3.240,3.659,,,,,OSU,
TD023,2,"LIDET_AND",4,4,"DRGL",L,4985,1,2002-02-14,3.270,3.718,,,,,OSU,
TD023,2,"LIDET_AND",2,5,"DRGL",L,4983,2,1999-10-08,1.650,1.973,4.550,56.210,2.700,2.410,OSU,
TD023,2,"LIDET_AND",2,5,"DRGL",L,4983,1,2002-02-14,2.010,2.482,,,,,OSU,
TD023,2,"LIDET_AND",1,5,"DRGL",L,4984,3,1999-10-08,2.370,2.618,4.350,49.290,3.250,2.490,OSU,
TD023,2,"LIDET_AND",1,5,"DRGL",L,4984,1,2002-02-14,2.620,2.926,,,,,OSU,
TD023,2,"LIDET_AND",4,5,"DRGL",L,4981,2,1999-10-08,2.650,2.926,1.690,49.900,3.150,1.870,OSU,
TD023,2,"LIDET_AND",3,5,"DRGL",L,4982,2,1999-10-08,2.690,2.930,3.530,48.350,2.240,2.000,OSU,
TD023,2,"LIDET_AND",1,5,"DRGL",L,4984,2,2002-02-14,2.840,3.047,,,,,OSU,
TD023,2,"LIDET_AND",3,5,"DRGL",L,4982,1,2002-02-14,2.900,3.083,,,,,OSU,
TD023,2,"LIDET_AND",4,5,"DRGL",L,4981,1,2002-02-14,3.030,3.289,,,,,OSU,
TD023,2,"LIDET_AND",2,6,"DRGL",L,4979,1,2002-02-14,1.950,2.303,,,,,OSU,
TD023,2,"LIDET_AND",2,6,"DRGL",L,4979,,2002-10-01,2.190,2.609,,,,,OSU,
TD023,2,"LIDET_AND",3,6,"DRGL",L,4978,1,2002-02-14,2.830,3.048,,,,,OSU,
TD023,2,"LIDET_AND",1,6,"DRGL",L,4980,,2002-10-01,2.600,3.124,,,,,OSU,
TD023,2,"LIDET_AND",1,6,"DRGL",L,4980,1,2002-02-14,2.640,3.334,,,,,OSU,
TD023,2,"LIDET_AND",P,6,"DRGL",L,14980,1,2002-02-14,3.400,3.491,,,,,OSU,
TD023,2,"LIDET_AND",4,6,"DRGL",L,4977,1,2002-02-14,3.570,3.650,,,,,OSU,
TD023,2,"LIDET_AND",3,7,"DRGL",L,4974,1,2002-02-14,3.080,3.236,,,,,OSU,
TD023,2,"LIDET_AND",P,7,"DRGL",L,14976,1,2002-02-14,3.400,3.622,,,,,OSU,
TD023,2,"LIDET_AND",3,8,"DRGL",L,4970,1,2002-02-14,2.290,2.717,,,,,OSU,
TD023,2,"LIDET_AND",4,8,"DRGL",L,4969,1,2002-02-14,2.590,2.826,,,,,OSU,
TD023,2,"LIDET_AND",P,8,"DRGL",L,14972,1,2002-02-14,2.500,2.836,,,,,OSU,
TD023,2,"LIDET_AND",2,8,"DRGL",L,4971,1,2002-02-14,2.460,2.846,,,,,OSU,
TD023,2,"LIDET_AND",1,8,"DRGL",L,4972,1,2002-02-14,2.340,2.857,,,,,OSU,
TD023,2,"LIDET_AND",1,9,"DRGL",L,4968,1,2002-02-14,2.090,2.490,,,,,OSU,
TD023,2,"LIDET_AND",4,9,"DRGL",L,4965,1,2002-02-14,2.270,2.664,,,,,OSU,
TD023,2,"LIDET_AND",P,9,"DRGL",L,14968,1,2002-02-14,2.700,2.938,,,,,OSU,
TD023,2,"LIDET_AND",2,9,"DRGL",L,4967,1,2002-02-14,3.010,3.068,,,,,OSU,
TD023,2,"LIDET_AND",3,9,"DRGL",L,4966,,2002-10-01,2.520,3.331,,,,,OSU,
TD023,2,"LIDET_AND",1,10,"DRGL",L,4964,,2002-10-01,2.520,3.167,,,,,OSU,
TD023,2,"LIDET_AND",3,10,"DRGL",L,4962,,2002-10-01,2.680,3.392,,,,,OSU,
TD023,2,"LIDET_AND",4,10,"DRGL",L,4961,,2002-02-06,3.340,3.730,,,,,OSU,
TD023,2,"LIDET_AND",3,1,"DRGL",R,46901,2,1999-10-08,0.510,0.511,3.890,58.640,0.810,1.090,OSU,
TD023,2,"LIDET_AND",1,1,"DRGL",R,46903,2,1999-10-08,0.680,0.680,4.030,59.010,0.240,0.520,OSU,
TD023,2,"LIDET_AND",2,1,"DRGL",R,46902,2,1999-10-08,0.690,0.693,5.200,61.720,0.410,0.580,OSU,
TD023,2,"LIDET_AND",1,1,"DRGL",R,46903,1,2002-02-14,0.730,0.750,,,,,OSU,
TD023,2,"LIDET_AND",4,1,"DRGL",R,46900,2,1999-10-08,0.710,0.761,5.950,56.900,0.080,0.650,OSU,
TD023,2,"LIDET_AND",2,1,"DRGL",R,46902,1,2002-02-14,0.840,0.873,,,,,OSU,
TD023,2,"LIDET_AND",3,1,"DRGL",R,46901,1,2002-02-14,0.870,0.895,,,,,OSU,
TD023,2,"LIDET_AND",P,1,"DRGL",R,56903,2,1999-10-08,0.870,0.951,5.220,58.540,0.600,0.790,OSU,
TD023,2,"LIDET_AND",P,1,"DRGL",R,56903,1,2002-02-14,0.940,0.955,,,,,OSU,
TD023,2,"LIDET_AND",4,1,"DRGL",R,46900,1,2002-02-14,0.990,1.022,,,,,OSU,
TD023,2,"LIDET_AND",1,2,"DRGL",R,46899,2,1999-10-08,0.580,0.665,2.920,50.480,1.230,0.680,OSU,
TD023,2,"LIDET_AND",2,2,"DRGL",R,46898,2,1999-10-08,0.690,0.748,2.670,66.130,0.920,0.730,OSU,
TD023,2,"LIDET_AND",4,2,"DRGL",R,46896,2,1999-10-08,0.710,0.798,4.790,55.030,0.250,0.830,OSU,
TD023,2,"LIDET_AND",P,2,"DRGL",R,56899,2,1999-10-08,0.730,0.801,4.820,59.160,0.690,0.800,OSU,
TD023,2,"LIDET_AND",1,2,"DRGL",R,46899,1,2002-02-14,0.810,0.870,,,,,OSU,
TD023,2,"LIDET_AND",2,2,"DRGL",R,46898,1,2002-02-14,0.870,0.870,,,,,OSU,
TD023,2,"LIDET_AND",3,2,"DRGL",R,46897,2,1999-10-08,0.840,0.900,5.280,69.450,0.230,0.600,OSU,
TD023,2,"LIDET_AND",P,2,"DRGL",R,56899,1,2002-02-14,0.930,0.978,,,,,OSU,
TD023,2,"LIDET_AND",4,2,"DRGL",R,46896,1,2002-02-14,0.960,0.999,,,,,OSU,
TD023,2,"LIDET_AND",3,2,"DRGL",R,46897,1,2002-02-14,0.930,1.002,,,,,OSU,
TD023,2,"LIDET_AND",3,3,"DRGL",R,46893,2,1999-10-08,0.670,0.722,5.540,52.570,0.590,0.890,OSU,
TD023,2,"LIDET_AND",P,3,"DRGL",R,56895,2,1999-10-08,0.820,0.866,4.940,60.460,0.700,1.010,OSU,
TD023,2,"LIDET_AND",1,3,"DRGL",R,46895,,2003-01-13,0.740,0.930,,,,,OSU,
TD023,2,"LIDET_AND",2,3,"DRGL",R,46894,2,1999-10-08,0.970,1.007,4.750,69.840,0.130,0.820,OSU,
TD023,2,"LIDET_AND",4,3,"DRGL",R,46892,,2003-01-13,0.770,1.011,,,,,OSU,
TD023,2,"LIDET_AND",3,3,"DRGL",R,46893,1,2002-02-14,0.920,1.060,,,,,OSU,
TD023,2,"LIDET_AND",P,3,"DRGL",R,56895,1,2002-02-14,0.970,1.099,,,,,OSU,
TD023,2,"LIDET_AND",2,3,"DRGL",R,46894,1,2002-02-14,1.040,1.137,,,,,OSU,
TD023,2,"LIDET_AND",4,4,"DRGL",R,46888,2,1999-10-08,0.790,0.812,4.840,58.990,1.450,1.430,OSU,
TD023,2,"LIDET_AND",P,4,"DRGL",R,56891,2,1999-10-08,0.950,1.020,5.330,61.890,1.200,1.200,OSU,
TD023,2,"LIDET_AND",3,4,"DRGL",R,46889,2,1999-10-08,1.040,1.121,7.120,59.160,1.380,0.900,OSU,
TD023,2,"LIDET_AND",4,4,"DRGL",R,46888,1,2002-02-14,0.990,1.183,,,,,OSU,
TD023,2,"LIDET_AND",2,4,"DRGL",R,46890,2,1999-10-08,1.160,1.192,4.860,62.810,1.170,1.010,OSU,
TD023,2,"LIDET_AND",1,4,"DRGL",R,46891,2,1999-10-08,1.110,1.201,4.850,74.420,0.520,0.760,OSU,
TD023,2,"LIDET_AND",P,4,"DRGL",R,56891,1,2002-02-14,1.070,1.255,,,,,OSU,
TD023,2,"LIDET_AND",2,4,"DRGL",R,46890,1,2002-02-14,1.140,1.279,,,,,OSU,
TD023,2,"LIDET_AND",1,4,"DRGL",R,46891,1,2002-02-14,1.130,1.295,,,,,OSU,
TD023,2,"LIDET_AND",3,4,"DRGL",R,46889,1,2002-02-14,1.130,1.367,,,,,OSU,
TD023,2,"LIDET_AND",2,5,"DRGL",R,46886,2,1999-10-08,0.680,0.808,4.990,62.670,1.260,0.950,OSU,
TD023,2,"LIDET_AND",2,5,"DRGL",R,46886,1,2002-02-14,0.970,1.004,,,,,OSU,
TD023,2,"LIDET_AND",1,5,"DRGL",R,46887,1,2002-02-14,1.030,1.088,,,,,OSU,
TD023,2,"LIDET_AND",4,5,"DRGL",R,46884,1,2002-02-14,1.060,1.096,,,,,OSU,
TD023,2,"LIDET_AND",4,5,"DRGL",R,46884,2,1999-10-08,1.060,1.158,5.730,64.270,0.530,0.670,OSU,
TD023,2,"LIDET_AND",1,5,"DRGL",R,46887,2,2002-02-14,1.200,1.282,,,,,OSU,
TD023,2,"LIDET_AND",3,5,"DRGL",R,46885,1,2002-02-14,1.180,1.293,,,,,OSU,
TD023,2,"LIDET_AND",1,5,"DRGL",R,46887,3,1999-10-08,1.250,1.413,5.750,62.200,0.630,0.730,OSU,
TD023,2,"LIDET_AND",3,5,"DRGL",R,46885,2,1999-10-08,1.290,1.495,6.680,78.750,1.030,0.840,OSU,
TD023,2,"LIDET_AND",4,6,"DRGL",R,46880,1,2002-02-14,0.980,0.992,,,,,OSU,
TD023,2,"LIDET_AND",2,6,"DRGL",R,46882,1,2002-02-14,1.000,1.044,,,,,OSU,
TD023,2,"LIDET_AND",P,6,"DRGL",R,56883,1,2002-02-14,1.130,1.189,,,,,OSU,
TD023,2,"LIDET_AND",1,6,"DRGL",R,46883,1,2002-02-14,1.100,1.215,,,,,OSU,
TD023,2,"LIDET_AND",3,6,"DRGL",R,46881,1,2002-02-14,1.100,1.239,,,,,OSU,
TD023,2,"LIDET_AND",2,7,"DRGL",R,46878,1,2002-02-14,1.030,1.030,,,,,OSU,
TD023,2,"LIDET_AND",4,7,"DRGL",R,46876,1,2002-02-14,1.170,1.196,,,,,OSU,
TD023,2,"LIDET_AND",3,7,"DRGL",R,46877,1,2002-02-14,1.180,1.260,,,,,OSU,
TD023,2,"LIDET_AND",P,7,"DRGL",R,56879,1,2002-02-14,1.240,1.305,,,,,OSU,
TD023,2,"LIDET_AND",1,7,"DRGL",R,46879,1,2002-02-14,1.350,1.454,,,,,OSU,
TD023,2,"LIDET_AND",2,8,"DRGL",R,46874,1,2002-02-14,1.160,1.194,,,,,OSU,
TD023,2,"LIDET_AND",4,8,"DRGL",R,46872,1,2002-02-14,1.160,1.315,,,,,OSU,
TD023,2,"LIDET_AND",P,8,"DRGL",R,56875,1,2002-02-14,1.270,1.321,,,,,OSU,
TD023,2,"LIDET_AND",3,8,"DRGL",R,46873,1,2002-02-14,1.240,1.442,,,,,OSU,
TD023,2,"LIDET_AND",1,8,"DRGL",R,46875,1,2002-02-14,1.350,1.450,,,,,OSU,
TD023,2,"LIDET_AND",4,9,"DRGL",R,46866,1,2002-02-14,1.080,1.171,,,,,OSU,
TD023,2,"LIDET_AND",2,9,"DRGL",R,46870,1,2002-02-14,1.290,1.290,,,,,OSU,
TD023,2,"LIDET_AND",3,9,"DRGL",R,46869,1,2002-02-14,1.160,1.330,,,,,OSU,
TD023,2,"LIDET_AND",P,9,"DRGL",R,56871,1,2002-02-14,1.280,1.400,,,,,OSU,
TD023,2,"LIDET_AND",1,9,"DRGL",R,46871,1,2002-02-14,1.220,1.414,,,,,OSU,
TD023,2,"LIDET_AND",3,10,"DRGL",R,46865,,2002-02-06,1.500,1.566,,,,,OSU,
TD023,2,"LIDET_AND",3,10,"DRGL",R,46865,,2002-11-15,1.500,1.566,,,,,OSU,
TD023,2,"LIDET_AND",4,10,"DRGL",R,48704,,2002-02-06,1.360,1.587,,,,,OSU,
TD023,2,"LIDET_AND",4,10,"DRGL",R,48704,,2002-11-15,1.360,1.587,,,,,OSU,
TD023,2,"LIDET_AND",1,10,"DRGL",R,46867,,2002-10-01,1.300,1.633,,,,,OSU,
TD023,2,"LIDET_AND",P,1,"GOBA",A,90021,1,1999-10-08,0.110,0.112,0.340,66.740,0.520,0.960,OSU,
TD023,2,"LIDET_AND",P,1,"GOBA",A,78788,1,1999-10-08,0.160,0.162,0.670,76.220,0.350,0.610,OSU,
TD023,2,"LIDET_AND",P,1,"GOBA",A,78788,,2002-10-01,0.160,0.163,,,,,OSU,
TD023,2,"LIDET_AND",P,2,"GOBA",A,78792,1,1999-10-08,0.140,0.142,0.440,73.750,0.440,0.810,OSU,
TD023,2,"LIDET_AND",P,2,"GOBA",A,78792,,2002-10-01,0.190,0.193,,,,,OSU,
TD023,2,"LIDET_AND",P,2,"GOBA",A,78792,,2002-10-01,0.190,0.195,,,,,OSU,
TD023,2,"LIDET_AND",P,3,"GOBA",A,78796,1,1999-10-08,0.090,0.090,1.380,72.650,0.470,0.940,OSU,
TD023,2,"LIDET_AND",P,3,"GOBA",A,78796,,2002-10-01,0.090,0.091,,,,,OSU,
TD023,2,"LIDET_AND",P,4,"GOBA",A,78800,1,1999-10-08,0.160,0.164,0.100,68.250,0.610,1.090,OSU,
TD023,2,"LIDET_AND",P,5,"GOBA",A,78804,1,1999-10-08,0.160,0.163,1.010,62.460,0.670,1.100,OSU,
TD023,2,"LIDET_AND",P,6,"GOBA",A,68808,,2002-10-01,0.090,0.094,,,,,OSU,
TD023,2,"LIDET_AND",P,7,"GOBA",A,68812,,2002-10-01,0.130,0.130,,,,,OSU,
TD023,2,"LIDET_AND",P,8,"GOBA",A,68816,,2002-10-01,0.060,0.063,,,,,OSU,
TD023,2,"LIDET_AND",P,9,"GOBA",A,78820,,2002-10-01,0.070,0.071,,,,,OSU,
TD023,2,"LIDET_AND",P,16,"GOBA",A,80022,,2002-10-01,0.020,0.021,,,,,OSU,
TD023,2,"LIDET_AND",P,17,"GOBA",A,80023,,2002-10-01,0.050,0.052,,,,,OSU,
TD023,2,"LIDET_AND",P,18,"GOBA",A,90024,,2002-10-01,0.060,0.061,,,,,OSU,
TD023,2,"LIDET_AND",P,19,"GOBA",A,90025,,2002-10-01,0.070,0.071,,,,,OSU,
TD023,2,"LIDET_AND",P,20,"GOBA",A,90026,,2002-10-01,0.100,0.101,,,,,OSU,
TD023,2,"LIDET_AND",P,1,"GOBA",B,90021,1,1999-10-08,0.110,0.112,0.410,68.490,0.370,0.750,OSU,
TD023,2,"LIDET_AND",P,1,"GOBA",B,78788,1,1999-10-08,0.130,0.131,0.390,80.790,0.250,0.500,OSU,
TD023,2,"LIDET_AND",P,1,"GOBA",B,78788,,2002-10-01,0.130,0.132,,,,,OSU,
TD023,2,"LIDET_AND",P,2,"GOBA",B,78792,2,1999-10-08,0.240,0.248,1.220,58.010,0.530,1.080,OSU,
TD023,2,"LIDET_AND",P,2,"GOBA",B,78792,1,1999-10-08,0.240,0.248,1.260,50.820,0.300,1.010,OSU,
TD023,2,"LIDET_AND",P,2,"GOBA",B,78792,,2002-10-01,0.250,0.262,,,,,OSU,
TD023,2,"LIDET_AND",P,3,"GOBA",B,78796,1,1999-10-08,0.150,0.153,2.760,52.270,1.080,1.220,OSU,
TD023,2,"LIDET_AND",P,3,"GOBA",B,78796,,2002-10-01,0.150,0.153,,,,,OSU,
TD023,2,"LIDET_AND",P,4,"GOBA",B,78800,1,1999-10-08,0.170,0.174,1.720,50.290,1.080,1.340,OSU,
TD023,2,"LIDET_AND",P,4,"GOBA",B,78800,,2002-10-01,0.200,0.205,,,,,OSU,
TD023,2,"LIDET_AND",P,5,"GOBA",B,78804,,2002-10-01,0.180,0.191,,,,,OSU,
TD023,2,"LIDET_AND",P,5,"GOBA",B,78804,1,1999-10-08,0.220,0.234,1.280,28.650,1.560,1.710,OSU,
TD023,2,"LIDET_AND",P,6,"GOBA",B,68808,,2002-10-01,0.400,0.417,,,,,OSU,
TD023,2,"LIDET_AND",P,7,"GOBA",B,68812,,2002-10-01,0.150,0.156,,,,,OSU,
TD023,2,"LIDET_AND",P,8,"GOBA",B,68816,,2002-10-01,0.410,0.427,,,,,OSU,
TD023,2,"LIDET_AND",P,15,"GOBA",B,80021,,2002-10-01,0.150,0.156,,,,,OSU,
TD023,2,"LIDET_AND",P,16,"GOBA",B,80022,,2002-10-01,0.140,0.146,,,,,OSU,
TD023,2,"LIDET_AND",P,17,"GOBA",B,80023,,2002-10-01,0.060,0.063,,,,,OSU,
TD023,2,"LIDET_AND",P,17,"GOBA",B,80041,,2002-10-01,0.340,0.354,,,,,OSU,
TD023,2,"LIDET_AND",P,18,"GOBA",B,90024,,2002-10-01,0.280,0.285,,,,,OSU,
TD023,2,"LIDET_AND",P,19,"GOBA",B,90025,,2002-10-01,0.190,0.196,,,,,OSU,
TD023,2,"LIDET_AND",P,20,"GOBA",B,80044,,2002-10-01,0.490,0.510,,,,,OSU,
TD023,2,"LIDET_AND",3,1,"MYCE",L,2,1,2002-02-14,0.000,0.000,,,,,OSU,
TD023,2,"LIDET_AND",3,10,"MYCE",L,2,,2002-11-15,2.780,0.000,,,,,OSU,
TD023,2,"LIDET_AND",2,10,"MYCE",L,3,,2002-10-01,2.130,2.529,,,,,OSU,
TD023,2,"LIDET_AND",1,10,"MYCE",L,28,,2002-11-15,2.640,3.006,,,,,OSU,
TD023,2,"LIDET_AND",3,10,"MYCE",L,2,,2002-11-15,2.780,3.106,,,,,OSU,
TD023,2,"LIDET_AND",4,10,"MYCE",L,1,,2002-11-15,2.890,3.241,,,,,OSU,
TD023,2,"LIDET_AND",4,1,"PIEL",R,48402,2,1999-10-08,0.760,0.818,4.120,35.490,0.460,0.650,OSU,
TD023,2,"LIDET_AND",1,1,"PIEL",R,48405,1,2002-02-14,0.780,0.836,,,,,OSU,
TD023,2,"LIDET_AND",1,1,"PIEL",R,48405,2,1999-10-08,0.770,0.841,3.120,41.300,0.430,0.490,OSU,
TD023,2,"LIDET_AND",4,1,"PIEL",R,48402,1,2002-02-14,0.760,0.842,,,,,OSU,
TD023,2,"LIDET_AND",P,1,"PIEL",R,58405,1,2002-02-14,0.800,0.854,,,,,OSU,
TD023,2,"LIDET_AND",2,1,"PIEL",R,48404,1,2002-02-14,0.830,0.883,,,,,OSU,
TD023,2,"LIDET_AND",3,1,"PIEL",R,48403,1,2002-02-14,0.830,0.898,,,,,OSU,
TD023,2,"LIDET_AND",3,1,"PIEL",R,48403,2,1999-10-08,0.820,0.905,3.530,33.720,0.310,0.510,OSU,
TD023,2,"LIDET_AND",P,1,"PIEL",R,58405,2,1999-10-08,0.880,0.936,3.110,37.350,1.100,0.810,OSU,
TD023,2,"LIDET_AND",2,1,"PIEL",R,48404,2,1999-10-08,0.890,0.974,3.140,37.320,0.550,0.470,OSU,
TD023,2,"LIDET_AND",3,2,"PIEL",R,48399,2,1999-10-08,0.800,0.862,3.160,34.250,0.620,0.800,OSU,
TD023,2,"LIDET_AND",4,2,"PIEL",R,48398,2,1999-10-08,0.800,0.878,3.420,31.730,0.570,0.820,OSU,
TD023,2,"LIDET_AND",2,2,"PIEL",R,48400,2,1999-10-08,0.840,0.901,2.920,33.750,0.560,0.690,OSU,
TD023,2,"LIDET_AND",1,2,"PIEL",R,48401,2,1999-10-08,0.820,0.905,2.970,34.830,0.600,0.730,OSU,
TD023,2,"LIDET_AND",3,2,"PIEL",R,48399,1,2002-02-14,0.830,0.910,,,,,OSU,
TD023,2,"LIDET_AND",2,2,"PIEL",R,48400,1,2002-02-14,0.840,0.919,,,,,OSU,
TD023,2,"LIDET_AND",P,2,"PIEL",R,58401,2,1999-10-08,0.850,0.924,3.290,33.190,0.850,0.800,OSU,
TD023,2,"LIDET_AND",4,2,"PIEL",R,48398,1,2002-02-14,0.830,0.926,,,,,OSU,
TD023,2,"LIDET_AND",P,2,"PIEL",R,58401,1,2002-02-14,0.830,0.930,,,,,OSU,
TD023,2,"LIDET_AND",1,2,"PIEL",R,48401,1,2002-02-14,0.840,0.954,,,,,OSU,
TD023,2,"LIDET_AND",P,3,"PIEL",R,58397,2,1999-10-08,0.800,0.897,3.310,39.460,0.800,0.700,OSU,
TD023,2,"LIDET_AND",3,3,"PIEL",R,48395,1,2002-02-14,0.860,0.909,,,,,OSU,
TD023,2,"LIDET_AND",3,3,"PIEL",R,48395,2,1999-10-08,0.840,0.972,3.660,43.300,0.710,0.370,OSU,
TD023,2,"LIDET_AND",4,3,"PIEL",R,48394,,2003-01-13,0.820,0.973,,,,,OSU,
TD023,2,"LIDET_AND",2,3,"PIEL",R,48396,2,1999-10-08,0.860,0.981,3.110,39.680,0.690,0.620,OSU,
TD023,2,"LIDET_AND",2,3,"PIEL",R,48396,1,2002-02-14,0.910,0.989,,,,,OSU,
TD023,2,"LIDET_AND",P,3,"PIEL",R,58397,1,2002-02-14,0.920,0.999,,,,,OSU,
TD023,2,"LIDET_AND",P,4,"PIEL",R,58576,1,2002-02-14,0.620,0.729,,,,,OSU,
TD023,2,"LIDET_AND",4,4,"PIEL",R,48390,2,1999-10-08,0.820,0.891,3.660,40.400,0.790,0.800,OSU,
TD023,2,"LIDET_AND",4,4,"PIEL",R,48390,1,2002-02-14,0.850,0.898,,,,,OSU,
TD023,2,"LIDET_AND",2,4,"PIEL",R,48392,1,2002-02-14,0.890,0.965,,,,,OSU,
TD023,2,"LIDET_AND",P,4,"PIEL",R,58393,2,1999-10-08,0.810,0.992,3.980,50.440,0.950,0.880,OSU,
TD023,2,"LIDET_AND",P,4,"PIEL",R,58393,1,2002-02-14,0.830,1.009,,,,,OSU,
TD023,2,"LIDET_AND",2,4,"PIEL",R,48392,2,1999-10-08,0.910,1.016,3.420,40.610,0.790,0.740,OSU,
TD023,2,"LIDET_AND",3,4,"PIEL",R,48391,2,1999-10-08,0.900,1.047,5.930,50.410,0.310,0.510,OSU,
TD023,2,"LIDET_AND",1,4,"PIEL",R,48393,1,2002-02-14,0.810,1.076,,,,,OSU,
TD023,2,"LIDET_AND",3,4,"PIEL",R,48391,1,2002-02-14,1.020,1.100,,,,,OSU,
TD023,2,"LIDET_AND",1,4,"PIEL",R,48393,2,1999-10-08,0.840,1.103,3.990,52.730,0.970,0.880,OSU,
TD023,2,"LIDET_AND",P,4,"PIEL",R,55892,1,2002-02-14,0.940,1.106,,,,,OSU,
TD023,2,"LIDET_AND",P,4,"PIEL",R,56923,1,2002-02-14,1.110,1.306,,,,,OSU,
TD023,2,"LIDET_AND",P,4,"PIEL",R,45891,1,2002-02-14,1.130,1.329,,,,,OSU,FLA
TD023,2,"LIDET_AND",P,4,"PIEL",R,45889,1,2002-02-14,1.140,1.341,,,,,OSU,FLA
TD023,2,"LIDET_AND",3,5,"PIEL",R,48387,2,1999-10-08,0.730,0.815,2.320,44.850,0.740,0.800,OSU,
TD023,2,"LIDET_AND",4,5,"PIEL",R,48386,2,1999-10-08,0.750,0.823,4.990,48.550,0.470,0.700,OSU,
TD023,2,"LIDET_AND",3,5,"PIEL",R,48387,1,2002-02-14,0.810,0.916,,,,,OSU,
TD023,2,"LIDET_AND",2,5,"PIEL",R,48388,2,1999-10-08,0.910,0.996,2.580,47.540,0.790,0.710,OSU,
TD023,2,"LIDET_AND",1,5,"PIEL",R,48389,3,1999-10-08,0.910,0.997,4.850,52.610,0.170,0.400,OSU,
