STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,FILL_DATE,IADW,IODW
TD023,1,"LIDET_HBR",3,2,"PIEL",R,47974,0.1,1990-05-02,7.015,6.391
TD023,1,"LIDET_HBR",3,2,"PIRE",L,2093,1.0,1990-02-07,9.940,9.662
TD023,1,"LIDET_HBR",3,2,"QUPR",L,4765,1.0,1990-03-08,9.987,9.238
TD023,1,"LIDET_HBR",3,2,"THPL",L,1318,1.0,1990-02-06,9.954,9.436
TD023,1,"LIDET_HBR",3,2,"TRAE",L,2764,1.0,1990-02-21,9.999,9.409
TD023,1,"LIDET_HBR",3,2,"VOFE",L,8655,1.0,1990-05-08,10.011,9.320
TD023,1,"LIDET_HBR",3,3,"ACSA",L,3826,1.0,1990-03-01,10.034,9.522
TD023,1,"LIDET_HBR",3,3,"ANGE",R,46140,0.1,1990-03-15,6.985,6.678
TD023,1,"LIDET_HBR",3,3,"DRGL",L,5569,1.0,1990-03-12,10.071,9.719
TD023,1,"LIDET_HBR",3,3,"DRGL",R,47590,0.1,1990-04-13,7.055,6.745
TD023,1,"LIDET_HBR",3,3,"GOBA",W,60038,,1990-07-10,52.120,48.107
TD023,1,"LIDET_HBR",3,3,"PIEL",L,678,1.0,1990-05-18,9.918,9.392
TD023,1,"LIDET_HBR",3,3,"PIEL",R,47970,0.1,1990-05-02,7.071,6.442
TD023,1,"LIDET_HBR",3,3,"PIRE",L,2089,1.0,1990-02-07,10.063,9.781
TD023,1,"LIDET_HBR",3,3,"QUPR",L,4761,1.0,1990-03-08,10.031,9.279
TD023,1,"LIDET_HBR",3,3,"THPL",L,1314,1.0,1990-02-06,9.988,9.469
TD023,1,"LIDET_HBR",3,3,"TRAE",L,2760,1.0,1990-02-21,10.170,9.570
TD023,1,"LIDET_HBR",3,4,"ACSA",L,3822,1.0,1990-03-01,9.998,9.488
TD023,1,"LIDET_HBR",3,4,"ANGE",R,46136,0.1,1990-03-15,7.086,6.774
TD023,1,"LIDET_HBR",3,4,"DRGL",L,5565,1.0,1990-03-12,9.968,9.619
TD023,1,"LIDET_HBR",3,4,"DRGL",R,47586,0.1,1990-04-13,7.065,6.754
TD023,1,"LIDET_HBR",3,4,"GOBA",W,60042,,1990-07-10,50.875,46.958
TD023,1,"LIDET_HBR",3,4,"KOMY",L,558,1.0,1990-02-01,10.047,9.545
TD023,1,"LIDET_HBR",3,4,"PIEL",R,47966,0.1,1990-05-02,7.045,6.418
TD023,1,"LIDET_HBR",3,4,"PIRE",L,2085,1.0,1990-02-07,10.025,9.744
TD023,1,"LIDET_HBR",3,4,"QUPR",L,4757,1.0,1990-03-08,10.053,9.299
TD023,1,"LIDET_HBR",3,4,"THPL",L,1310,1.0,1990-02-06,10.042,9.520
TD023,1,"LIDET_HBR",3,4,"TRAE",L,2756,1.0,1990-02-21,10.070,9.476
TD023,1,"LIDET_HBR",3,5,"ACSA",L,3818,1.0,1990-03-01,10.043,9.531
TD023,1,"LIDET_HBR",3,5,"ANGE",R,46132,0.1,1990-03-15,7.085,6.773
TD023,1,"LIDET_HBR",3,5,"BELU",L,114,1.0,1990-02-01,10.020,9.569
TD023,1,"LIDET_HBR",3,5,"DRGL",L,5561,1.0,1990-03-12,10.044,9.692
TD023,1,"LIDET_HBR",3,5,"DRGL",R,47582,0.1,1990-04-13,7.065,6.754
TD023,1,"LIDET_HBR",3,5,"GOBA",W,60046,,1990-07-10,48.451,44.720
TD023,1,"LIDET_HBR",3,5,"PIEL",R,47962,0.1,1990-05-02,7.023,6.398
TD023,1,"LIDET_HBR",3,5,"PIRE",L,2081,1.0,1990-02-07,10.089,9.807
TD023,1,"LIDET_HBR",3,5,"QUPR",L,4753,1.0,1990-03-08,9.963,9.216
TD023,1,"LIDET_HBR",3,5,"THPL",L,1306,1.0,1990-02-06,9.967,9.449
TD023,1,"LIDET_HBR",3,5,"TRAE",L,2752,1.0,1990-02-21,10.014,9.423
TD023,1,"LIDET_HBR",3,6,"ACSA",L,3814,1.0,1990-03-01,10.096,9.581
TD023,1,"LIDET_HBR",3,6,"ANGE",R,46128,0.1,1990-03-15,7.045,6.735
TD023,1,"LIDET_HBR",3,6,"CONU",L,272,1.0,1990-02-01,10.036,9.584
TD023,1,"LIDET_HBR",3,6,"DRGL",L,5557,1.0,1990-03-12,9.997,9.647
TD023,1,"LIDET_HBR",3,6,"DRGL",R,47578,0.1,1990-04-13,7.026,6.717
TD023,1,"LIDET_HBR",3,6,"GOBA",W,60050,,1990-07-10,47.450,43.796
TD023,1,"LIDET_HBR",3,6,"PIEL",R,47958,0.1,1990-05-02,7.002,6.379
TD023,1,"LIDET_HBR",3,6,"PIRE",L,2077,1.0,1990-02-07,10.027,9.746
TD023,1,"LIDET_HBR",3,6,"QUPR",L,4749,1.0,1990-03-08,9.935,9.190
TD023,1,"LIDET_HBR",3,6,"THPL",L,1302,1.0,1990-02-06,10.051,9.528
TD023,1,"LIDET_HBR",3,6,"TRAE",L,2748,1.0,1990-02-21,10.094,9.498
TD023,1,"LIDET_HBR",3,7,"ACSA",L,3810,1.0,1990-03-01,10.014,9.503
TD023,1,"LIDET_HBR",3,7,"ANGE",R,46124,0.1,1990-03-15,7.017,6.708
TD023,1,"LIDET_HBR",3,7,"DRGL",L,5553,1.0,1990-03-12,10.038,9.687
TD023,1,"LIDET_HBR",3,7,"DRGL",R,47574,0.1,1990-04-13,7.078,6.767
TD023,1,"LIDET_HBR",3,7,"GOBA",W,60054,,1990-07-10,52.629,48.577
TD023,1,"LIDET_HBR",3,7,"PIEL",R,47954,0.1,1990-05-02,7.070,6.441
TD023,1,"LIDET_HBR",3,7,"PIRE",L,2073,1.0,1990-02-07,10.027,9.746
TD023,1,"LIDET_HBR",3,7,"QUPR",L,4745,1.0,1990-03-08,9.969,9.221
TD023,1,"LIDET_HBR",3,7,"THPL",L,1298,1.0,1990-02-06,10.069,9.545
TD023,1,"LIDET_HBR",3,7,"TRAE",L,2744,1.0,1990-02-21,10.025,9.434
TD023,1,"LIDET_HBR",3,7,"VOFE",L,8651,1.0,1990-05-08,9.976,9.288
TD023,1,"LIDET_HBR",3,8,"ACSA",L,3806,1.0,1990-03-01,10.008,9.498
TD023,1,"LIDET_HBR",3,8,"ANGE",R,46120,0.1,1990-03-15,7.060,6.749
TD023,1,"LIDET_HBR",3,8,"DRGL",L,5549,1.0,1990-03-12,9.956,9.608
TD023,1,"LIDET_HBR",3,8,"DRGL",R,47570,0.1,1990-04-13,7.018,6.709
TD023,1,"LIDET_HBR",3,8,"GOBA",W,60058,,1990-07-10,46.404,42.831
TD023,1,"LIDET_HBR",3,8,"PIEL",R,47950,0.1,1990-05-02,7.092,6.461
TD023,1,"LIDET_HBR",3,8,"PIRE",L,2069,1.0,1990-02-07,10.075,9.793
TD023,1,"LIDET_HBR",3,8,"PSME",L,234,1.0,1990-02-01,10.056,9.614
TD023,1,"LIDET_HBR",3,8,"QUPR",L,4741,1.0,1990-03-08,10.072,9.317
TD023,1,"LIDET_HBR",3,8,"THPL",L,1294,1.0,1990-02-06,10.027,9.506
TD023,1,"LIDET_HBR",3,8,"TRAE",L,2740,1.0,1990-02-21,10.031,9.439
TD023,1,"LIDET_HBR",3,9,"ACSA",L,3802,1.0,1990-03-01,10.002,9.492
TD023,1,"LIDET_HBR",3,9,"ANGE",R,46116,0.1,1990-03-15,7.011,6.703
TD023,1,"LIDET_HBR",3,9,"DRGL",L,5545,1.0,1990-03-12,10.013,9.663
TD023,1,"LIDET_HBR",3,9,"DRGL",R,47566,0.1,1990-04-13,7.007,6.699
TD023,1,"LIDET_HBR",3,9,"FAGR",L,193,1.0,1990-02-01,10.035,9.583
TD023,1,"LIDET_HBR",3,9,"GOBA",W,60062,,1990-07-10,55.566,51.287
TD023,1,"LIDET_HBR",3,9,"PIEL",R,47946,0.1,1990-05-02,7.067,6.438
TD023,1,"LIDET_HBR",3,9,"PIRE",L,2065,1.0,1990-02-07,10.004,9.724
TD023,1,"LIDET_HBR",3,9,"QUPR",L,4737,1.0,1990-03-08,10.030,9.278
TD023,1,"LIDET_HBR",3,9,"THPL",L,1290,1.0,1990-02-06,10.060,9.537
TD023,1,"LIDET_HBR",3,9,"TRAE",L,2736,1.0,1990-02-21,10.066,9.472
TD023,1,"LIDET_HBR",3,10,"ACSA",L,3798,1.0,1990-03-01,10.008,9.498
TD023,1,"LIDET_HBR",3,10,"ANGE",R,46112,0.1,1990-03-15,6.983,6.676
TD023,1,"LIDET_HBR",3,10,"DRGL",L,5541,1.0,1990-03-12,10.037,9.686
TD023,1,"LIDET_HBR",3,10,"DRGL",R,47562,0.1,1990-04-13,7.095,6.783
TD023,1,"LIDET_HBR",3,10,"GOBA",W,60066,,1990-07-10,40.893,37.744
TD023,1,"LIDET_HBR",3,10,"PIEL",R,47942,0.1,1990-05-02,7.001,6.378
TD023,1,"LIDET_HBR",3,10,"PIRE",L,2061,1.0,1990-02-07,10.021,9.740
TD023,1,"LIDET_HBR",3,10,"POTR",L,140,1.0,1990-02-01,10.065,9.612
TD023,1,"LIDET_HBR",3,10,"QUPR",L,4733,1.0,1990-03-08,10.055,9.301
TD023,1,"LIDET_HBR",3,10,"THPL",L,1286,1.0,1990-02-06,9.950,9.433
TD023,1,"LIDET_HBR",3,10,"TRAE",L,2732,1.0,1990-02-21,10.005,9.415
TD023,1,"LIDET_HBR",4,1,"ACSA",L,3833,1.0,1990-03-01,9.998,9.488
TD023,1,"LIDET_HBR",4,1,"ANGE",R,46147,0.1,1990-03-15,7.040,6.730
TD023,1,"LIDET_HBR",4,1,"DRGL",L,5576,1.0,1990-03-12,10.007,9.657
TD023,1,"LIDET_HBR",4,1,"DRGL",R,47597,0.1,1990-04-13,7.029,6.720
TD023,1,"LIDET_HBR",4,1,"GOBA",W,60031,,1990-07-10,47.738,44.062
TD023,1,"LIDET_HBR",4,1,"MYCE",L,24,1.0,1990-02-01,9.895,9.450
TD023,1,"LIDET_HBR",4,1,"PIEL",R,47977,0.1,1990-05-02,7.034,6.408
TD023,1,"LIDET_HBR",4,1,"PIRE",L,2096,1.0,1990-02-07,9.976,9.697
TD023,1,"LIDET_HBR",4,1,"QUPR",L,4768,1.0,1990-03-08,10.017,9.266
TD023,1,"LIDET_HBR",4,1,"THPL",L,1321,1.0,1990-02-06,9.960,9.442
TD023,1,"LIDET_HBR",4,1,"TRAE",L,2767,1.0,1990-02-21,10.101,9.505
TD023,1,"LIDET_HBR",4,2,"ACSA",L,3829,1.0,1990-03-01,10.087,9.573
TD023,1,"LIDET_HBR",4,2,"ANGE",R,46143,0.1,1990-03-15,7.053,6.743
TD023,1,"LIDET_HBR",4,2,"DRGL",L,5572,1.0,1990-03-12,9.957,9.609
TD023,1,"LIDET_HBR",4,2,"DRGL",R,47593,0.1,1990-04-13,7.039,6.729
TD023,1,"LIDET_HBR",4,2,"GOBA",W,60035,,1990-07-10,57.157,52.756
TD023,1,"LIDET_HBR",4,2,"PIEL",R,47973,0.1,1990-05-02,7.071,6.442
TD023,1,"LIDET_HBR",4,2,"PIRE",L,2092,1.0,1990-02-07,9.991,9.711
TD023,1,"LIDET_HBR",4,2,"QUPR",L,4764,1.0,1990-03-08,9.978,9.230
TD023,1,"LIDET_HBR",4,2,"THPL",L,1317,1.0,1990-02-06,10.040,9.518
TD023,1,"LIDET_HBR",4,2,"TRAE",L,2763,1.0,1990-02-21,10.047,9.454
TD023,1,"LIDET_HBR",4,2,"VOFE",L,8654,1.0,1990-05-08,9.997,9.307
TD023,1,"LIDET_HBR",4,3,"ACSA",L,3825,1.0,1990-03-01,10.056,9.543
TD023,1,"LIDET_HBR",4,3,"ANGE",R,46139,0.1,1990-03-15,7.027,6.718
TD023,1,"LIDET_HBR",4,3,"DRGL",L,5568,1.0,1990-03-12,9.996,9.646
TD023,1,"LIDET_HBR",4,3,"DRGL",R,47589,0.1,1990-04-13,7.057,6.746
TD023,1,"LIDET_HBR",4,3,"GOBA",W,60039,,1990-07-10,49.465,45.656
TD023,1,"LIDET_HBR",4,3,"PIEL",L,677,1.0,1990-05-18,10.006,9.476
TD023,1,"LIDET_HBR",4,3,"PIEL",R,47969,0.1,1990-05-02,7.078,6.448
TD023,1,"LIDET_HBR",4,3,"PIRE",L,2088,1.0,1990-02-07,10.037,9.756
TD023,1,"LIDET_HBR",4,3,"QUPR",L,4760,1.0,1990-03-08,9.932,9.187
TD023,1,"LIDET_HBR",4,3,"THPL",L,1313,1.0,1990-02-06,10.025,9.504
TD023,1,"LIDET_HBR",4,3,"TRAE",L,2759,1.0,1990-02-21,10.040,9.448
TD023,1,"LIDET_HBR",4,4,"ACSA",L,3821,1.0,1990-03-01,10.022,9.511
TD023,1,"LIDET_HBR",4,4,"ANGE",R,46135,0.1,1990-03-15,7.056,6.746
TD023,1,"LIDET_HBR",4,4,"DRGL",L,5564,1.0,1990-03-12,10.021,9.670
TD023,1,"LIDET_HBR",4,4,"DRGL",R,47585,0.1,1990-04-13,7.045,6.735
TD023,1,"LIDET_HBR",4,4,"GOBA",W,60043,,1990-07-10,54.610,50.405
TD023,1,"LIDET_HBR",4,4,"KOMY",L,557,1.0,1990-02-01,10.049,9.547
TD023,1,"LIDET_HBR",4,4,"PIEL",R,47965,0.1,1990-05-02,6.978,6.357
TD023,1,"LIDET_HBR",4,4,"PIRE",L,2084,1.0,1990-02-07,10.046,9.765
TD023,1,"LIDET_HBR",4,4,"QUPR",L,4756,1.0,1990-03-08,10.016,9.265
TD023,1,"LIDET_HBR",4,4,"THPL",L,1309,1.0,1990-02-06,10.032,9.510
TD023,1,"LIDET_HBR",4,4,"TRAE",L,2755,1.0,1990-02-21,10.075,9.481
TD023,1,"LIDET_HBR",4,5,"ACSA",L,3817,1.0,1990-03-01,10.027,9.516
TD023,1,"LIDET_HBR",4,5,"ANGE",R,46131,0.1,1990-03-15,7.018,6.709
TD023,1,"LIDET_HBR",4,5,"BELU",L,113,1.0,1990-02-01,10.103,9.648
TD023,1,"LIDET_HBR",4,5,"DRGL",L,5560,1.0,1990-03-12,10.009,9.659
TD023,1,"LIDET_HBR",4,5,"DRGL",R,47581,0.1,1990-04-13,7.013,6.704
TD023,1,"LIDET_HBR",4,5,"GOBA",W,60047,,1990-07-10,46.607,43.018
TD023,1,"LIDET_HBR",4,5,"PIEL",R,47961,0.1,1990-05-02,7.022,6.397
TD023,1,"LIDET_HBR",4,5,"PIRE",L,2080,1.0,1990-02-07,10.017,9.737
TD023,1,"LIDET_HBR",4,5,"QUPR",L,4752,1.0,1990-03-08,10.004,9.254
TD023,1,"LIDET_HBR",4,5,"THPL",L,1305,1.0,1990-02-06,9.975,9.456
TD023,1,"LIDET_HBR",4,5,"TRAE",L,2751,1.0,1990-02-21,10.138,9.540
TD023,1,"LIDET_HBR",4,6,"ACSA",L,3813,1.0,1990-03-01,10.057,9.544
TD023,1,"LIDET_HBR",4,6,"ANGE",R,46127,0.1,1990-03-15,7.078,6.767
TD023,1,"LIDET_HBR",4,6,"CONU",L,271,1.0,1990-02-01,10.076,9.623
TD023,1,"LIDET_HBR",4,6,"DRGL",L,5556,1.0,1990-03-12,10.047,9.695
TD023,1,"LIDET_HBR",4,6,"DRGL",R,47577,0.1,1990-04-13,7.056,6.746
TD023,1,"LIDET_HBR",4,6,"GOBA",W,60051,,1990-07-10,56.031,51.717
TD023,1,"LIDET_HBR",4,6,"PIEL",R,47957,0.1,1990-05-02,7.005,6.382
TD023,1,"LIDET_HBR",4,6,"PIRE",L,2076,1.0,1990-02-07,9.928,9.650
TD023,1,"LIDET_HBR",4,6,"QUPR",L,4748,1.0,1990-03-08,9.957,9.210
TD023,1,"LIDET_HBR",4,6,"THPL",L,1301,1.0,1990-02-06,10.094,9.569
TD023,1,"LIDET_HBR",4,6,"TRAE",L,2747,1.0,1990-02-21,10.032,9.440
TD023,1,"LIDET_HBR",4,7,"ACSA",L,3809,1.0,1990-03-01,10.027,9.516
TD023,1,"LIDET_HBR",4,7,"ANGE",R,46123,0.1,1990-03-15,7.098,6.786
TD023,1,"LIDET_HBR",4,7,"DRGL",L,5552,1.0,1990-03-12,9.985,9.636
TD023,1,"LIDET_HBR",4,7,"DRGL",R,47573,0.1,1990-04-13,6.999,6.691
TD023,1,"LIDET_HBR",4,7,"GOBA",W,60055,,1990-07-10,59.030,54.485
TD023,1,"LIDET_HBR",4,7,"PIEL",R,47953,0.1,1990-05-02,6.986,6.364
TD023,1,"LIDET_HBR",4,7,"PIRE",L,2072,1.0,1990-02-07,10.057,9.775
TD023,1,"LIDET_HBR",4,7,"QUPR",L,4744,1.0,1990-03-08,10.047,9.293
TD023,1,"LIDET_HBR",4,7,"THPL",L,1297,1.0,1990-02-06,10.030,9.508
TD023,1,"LIDET_HBR",4,7,"TRAE",L,2743,1.0,1990-02-21,10.064,9.470
TD023,1,"LIDET_HBR",4,7,"VOFE",L,8650,1.0,1990-05-08,10.003,9.313
TD023,1,"LIDET_HBR",4,8,"ACSA",L,3805,1.0,1990-03-01,10.025,9.514
TD023,1,"LIDET_HBR",4,8,"ANGE",R,46119,0.1,1990-03-15,7.027,6.718
TD023,1,"LIDET_HBR",4,8,"DRGL",L,5548,1.0,1990-03-12,10.024,9.673
TD023,1,"LIDET_HBR",4,8,"DRGL",R,47569,0.1,1990-04-13,7.080,6.768
TD023,1,"LIDET_HBR",4,8,"GOBA",W,60059,,1990-07-10,49.384,45.581
TD023,1,"LIDET_HBR",4,8,"PIEL",R,47949,0.1,1990-05-02,7.032,6.406
TD023,1,"LIDET_HBR",4,8,"PIRE",L,2068,1.0,1990-02-07,10.017,9.737
TD023,1,"LIDET_HBR",4,8,"PSME",L,233,1.0,1990-02-01,10.019,9.578
TD023,1,"LIDET_HBR",4,8,"QUPR",L,4740,1.0,1990-03-08,10.029,9.277
TD023,1,"LIDET_HBR",4,8,"THPL",L,1293,1.0,1990-02-06,10.015,9.494
TD023,1,"LIDET_HBR",4,8,"TRAE",L,2739,1.0,1990-02-21,10.084,9.489
TD023,1,"LIDET_HBR",4,9,"ACSA",L,3801,1.0,1990-03-01,10.020,9.509
TD023,1,"LIDET_HBR",4,9,"ANGE",R,46115,0.1,1990-03-15,6.948,6.642
TD023,1,"LIDET_HBR",4,9,"DRGL",L,5544,1.0,1990-03-12,9.989,9.639
TD023,1,"LIDET_HBR",4,9,"DRGL",R,47565,0.1,1990-04-13,7.048,6.738
TD023,1,"LIDET_HBR",4,9,"FAGR",L,192,1.0,1990-02-01,10.067,9.614
TD023,1,"LIDET_HBR",4,9,"GOBA",W,60063,,1990-07-10,53.143,49.051
TD023,1,"LIDET_HBR",4,9,"PIEL",R,47945,0.1,1990-05-02,7.052,6.424
TD023,1,"LIDET_HBR",4,9,"PIRE",L,2064,1.0,1990-02-07,9.990,9.710
TD023,1,"LIDET_HBR",4,9,"QUPR",L,4736,1.0,1990-03-08,9.954,9.207
TD023,1,"LIDET_HBR",4,9,"THPL",L,1289,1.0,1990-02-06,10.011,9.490
TD023,1,"LIDET_HBR",4,9,"TRAE",L,2735,1.0,1990-02-21,10.000,9.410
TD023,1,"LIDET_HBR",4,10,"ACSA",L,3797,1.0,1990-03-01,10.003,9.493
TD023,1,"LIDET_HBR",4,10,"ANGE",R,46111,0.1,1990-03-15,7.041,6.731
TD023,1,"LIDET_HBR",4,10,"DRGL",L,5540,1.0,1990-03-12,9.980,9.631
TD023,1,"LIDET_HBR",4,10,"DRGL",R,47561,0.1,1990-04-13,7.014,6.705
TD023,1,"LIDET_HBR",4,10,"GOBA",W,60067,,1990-07-10,40.872,37.725
TD023,1,"LIDET_HBR",4,10,"PIEL",R,47941,0.1,1990-05-02,7.024,6.399
TD023,1,"LIDET_HBR",4,10,"PIRE",L,2098,1.0,1990-02-07,9.986,9.706
TD023,1,"LIDET_HBR",4,10,"POTR",L,139,1.0,1990-02-01,10.025,9.574
TD023,1,"LIDET_HBR",4,10,"QUPR",L,4732,1.0,1990-03-08,9.937,9.192
TD023,1,"LIDET_HBR",4,10,"THPL",L,1285,1.0,1990-02-06,9.979,9.460
TD023,1,"LIDET_HBR",4,10,"TRAE",L,2731,1.0,1990-02-21,10.074,9.480
TD023,1,"LIDET_HFR",1,1,"ACSA",L,3796,1.0,1990-03-01,10.059,9.546
TD023,1,"LIDET_HFR",1,1,"ANGE",R,46110,0.1,1990-03-15,7.086,6.774
TD023,1,"LIDET_HFR",1,1,"BOGR",L,8617,1.0,1990-05-08,7.085,6.695
TD023,1,"LIDET_HFR",1,1,"DRGL",L,5539,1.0,1990-03-12,10.018,9.667
TD023,1,"LIDET_HFR",1,1,"DRGL",R,47560,0.1,1990-04-13,7.078,6.767
TD023,1,"LIDET_HFR",1,1,"GOBA",W,60068,,1990-07-10,47.038,43.416
TD023,1,"LIDET_HFR",1,1,"PIEL",R,47940,0.1,1990-05-02,7.072,6.443
TD023,1,"LIDET_HFR",1,1,"PIRE",L,2060,1.0,1990-02-07,10.016,9.736
TD023,1,"LIDET_HFR",1,1,"QUPR",L,4731,1.0,1990-03-08,10.075,9.319
TD023,1,"LIDET_HFR",1,1,"THPL",L,1284,1.0,1990-02-06,10.086,9.562
TD023,1,"LIDET_HFR",1,1,"TRAE",L,2730,1.0,1990-02-21,10.003,9.413
TD023,1,"LIDET_HFR",1,2,"ACSA",L,3792,1.0,1990-03-01,10.007,9.497
TD023,1,"LIDET_HFR",1,2,"ANGE",R,46106,0.1,1990-03-15,7.025,6.716
TD023,1,"LIDET_HFR",1,2,"DRGL",L,5535,1.0,1990-03-12,9.982,9.633
TD023,1,"LIDET_HFR",1,2,"DRGL",R,47556,0.1,1990-04-13,7.058,6.747
TD023,1,"LIDET_HFR",1,2,"GOBA",W,60072,,1990-07-10,44.843,41.390
TD023,1,"LIDET_HFR",1,2,"PIEL",R,47936,0.1,1990-05-02,7.006,6.382
TD023,1,"LIDET_HFR",1,2,"PIRE",L,2056,1.0,1990-02-07,10.071,9.789
TD023,1,"LIDET_HFR",1,2,"QUPR",L,4727,1.0,1990-03-08,10.085,9.329
TD023,1,"LIDET_HFR",1,2,"SPAL",L,80,1.0,1990-02-01,10.031,9.399
TD023,1,"LIDET_HFR",1,2,"THPL",L,1280,1.0,1990-02-06,9.991,9.471
TD023,1,"LIDET_HFR",1,2,"TRAE",L,2726,1.0,1990-02-21,10.102,9.506
TD023,1,"LIDET_HFR",1,3,"ACSA",L,3788,1.0,1990-03-01,10.011,9.500
TD023,1,"LIDET_HFR",1,3,"ANGE",R,46102,0.1,1990-03-15,7.078,6.767
TD023,1,"LIDET_HFR",1,3,"CONU",L,276,1.0,1990-02-01,10.086,9.632
TD023,1,"LIDET_HFR",1,3,"DRGL",L,5531,1.0,1990-03-12,10.026,9.675
TD023,1,"LIDET_HFR",1,3,"DRGL",R,47552,0.1,1990-04-12,7.094,6.711
TD023,1,"LIDET_HFR",1,3,"GOBA",W,60076,,1990-07-10,51.833,47.842
TD023,1,"LIDET_HFR",1,3,"PIEL",R,47932,0.1,1990-05-02,7.001,6.378
TD023,1,"LIDET_HFR",1,3,"PIRE",L,2052,1.0,1990-02-07,9.989,9.709
TD023,1,"LIDET_HFR",1,3,"QUPR",L,4723,1.0,1990-03-08,10.045,9.292
TD023,1,"LIDET_HFR",1,3,"THPL",L,1261,1.0,1990-02-06,9.986,9.467
TD023,1,"LIDET_HFR",1,3,"TRAE",L,2722,1.0,1990-02-21,10.062,9.468
TD023,1,"LIDET_HFR",1,4,"ACSA",L,3784,1.0,1990-03-01,10.055,9.542
TD023,1,"LIDET_HFR",1,4,"ANGE",R,46098,0.1,1990-03-14,7.019,6.612
TD023,1,"LIDET_HFR",1,4,"DRGL",L,5527,1.0,1990-03-12,9.971,9.622
TD023,1,"LIDET_HFR",1,4,"DRGL",R,47548,0.1,1990-04-12,7.038,6.658
TD023,1,"LIDET_HFR",1,4,"GOBA",W,60080,,1990-07-10,49.751,45.920
TD023,1,"LIDET_HFR",1,4,"LATR",L,484,1.0,1990-02-01,10.005,9.485
TD023,1,"LIDET_HFR",1,4,"PIEL",R,47928,0.1,1990-05-02,7.051,6.423
TD023,1,"LIDET_HFR",1,4,"PIRE",L,2048,1.0,1990-02-07,9.966,9.687
TD023,1,"LIDET_HFR",1,4,"QUPR",L,4719,1.0,1990-03-08,9.975,9.227
TD023,1,"LIDET_HFR",1,4,"THPL",L,1273,1.0,1990-02-06,10.046,9.524
TD023,1,"LIDET_HFR",1,4,"TRAE",L,2718,1.0,1990-02-21,10.081,9.486
TD023,1,"LIDET_HFR",1,5,"ACSA",L,3780,1.0,1990-03-01,10.058,9.545
TD023,1,"LIDET_HFR",1,5,"ANGE",R,46094,0.1,1990-03-14,7.099,6.687
TD023,1,"LIDET_HFR",1,5,"ANSC",L,576,1.0,1990-02-01,10.001,9.551
TD023,1,"LIDET_HFR",1,5,"DRGL",L,5523,1.0,1990-03-12,9.922,9.575
TD023,1,"LIDET_HFR",1,5,"DRGL",R,47544,0.1,1990-04-12,7.066,6.684
TD023,1,"LIDET_HFR",1,5,"GOBA",W,60084,,1990-07-10,42.395,39.131
TD023,1,"LIDET_HFR",1,5,"PIEL",R,47924,0.1,1990-05-02,7.033,6.407
TD023,1,"LIDET_HFR",1,5,"PIRE",L,2044,1.0,1990-02-07,9.998,9.718
TD023,1,"LIDET_HFR",1,5,"QUPR",L,4715,1.0,1990-03-08,10.044,9.291
TD023,1,"LIDET_HFR",1,5,"THPL",L,1269,1.0,1990-02-06,10.043,9.521
TD023,1,"LIDET_HFR",1,5,"TRAE",L,2714,1.0,1990-02-21,10.053,9.460
TD023,1,"LIDET_HFR",1,6,"ACSA",L,3776,1.0,1990-03-01,10.097,9.582
TD023,1,"LIDET_HFR",1,6,"ANGE",R,46090,0.1,1990-03-14,7.027,6.619
TD023,1,"LIDET_HFR",1,6,"DRGL",L,5519,1.0,1990-03-12,10.013,9.663
TD023,1,"LIDET_HFR",1,6,"DRGL",R,47540,0.1,1990-04-12,7.062,6.681
TD023,1,"LIDET_HFR",1,6,"GOBA",W,60088,,1990-07-10,44.053,40.661
TD023,1,"LIDET_HFR",1,6,"LATR",L,488,1.0,1990-02-01,10.013,9.492
TD023,1,"LIDET_HFR",1,6,"PIEL",R,47920,0.1,1990-05-01,7.056,6.626
TD023,1,"LIDET_HFR",1,6,"PIRE",L,2040,1.0,1990-02-07,9.980,9.701
TD023,1,"LIDET_HFR",1,6,"QUPR",L,4711,1.0,1990-03-08,10.029,9.277
TD023,1,"LIDET_HFR",1,6,"THPL",L,1265,1.0,1990-02-06,10.022,9.501
TD023,1,"LIDET_HFR",1,6,"TRAE",L,2710,1.0,1990-02-21,10.091,9.496
TD023,1,"LIDET_HFR",1,7,"ACSA",L,3772,1.0,1990-03-01,9.981,9.472
TD023,1,"LIDET_HFR",1,7,"ANGE",R,46086,0.1,1990-03-14,7.050,6.641
TD023,1,"LIDET_HFR",1,7,"DRGL",L,5515,1.0,1990-03-12,9.977,9.628
TD023,1,"LIDET_HFR",1,7,"DRGL",R,47536,0.1,1990-04-12,7.024,6.645
TD023,1,"LIDET_HFR",1,7,"GOBA",W,60092,,1990-07-10,49.916,46.072
TD023,1,"LIDET_HFR",1,7,"PIEL",R,47916,0.1,1990-05-01,7.021,6.593
TD023,1,"LIDET_HFR",1,7,"PIRE",L,2036,1.0,1990-02-07,10.068,9.786
TD023,1,"LIDET_HFR",1,7,"POTR",L,138,1.0,1990-02-01,10.074,9.621
TD023,1,"LIDET_HFR",1,7,"QUPR",L,4707,1.0,1990-03-08,9.956,9.209
TD023,1,"LIDET_HFR",1,7,"THPL",L,1260,1.0,1990-02-06,10.138,9.611
TD023,1,"LIDET_HFR",1,7,"TRAE",L,2706,1.0,1990-02-21,10.003,9.413
